"Year","Age","Female","Male","Total"
2011,"32",10,27,37
2011,"33",14,31,45
2011,"34",18,40,58
2011,"35",24,31,55
2011,"36",27,41,68
2011,"37",18,45,63
2011,"38",16,63,79
2011,"39",30,57,87
2011,"40",30,52,82
2011,"41",39,65,104
2011,"42",55,92,147
2011,"43",49,101,150
2011,"44",41,82,123
2011,"45",72,90,162
2011,"46",59,102,161
2011,"47",78,119,197
2011,"48",83,133,216
2011,"49",91,137,228
2011,"50",85,150,235
2011,"51",92,180,272
2011,"52",137,209,346
2011,"53",137,228,365
2011,"54",152,228,380
2011,"55",200,284,484
2011,"56",184,286,470
2011,"57",163,271,434
2011,"58",186,320,506
2011,"59",201,345,546
2011,"60",223,389,612
2011,"61",268,451,719
2011,"62",296,489,785
2011,"63",367,523,890
2011,"64",371,595,966
2011,"65",386,553,939
2011,"66",400,517,917
2011,"67",352,550,902
2011,"68",359,510,869
2011,"69",405,547,952
2011,"70",406,603,1009
2011,"71",403,567,970
2011,"72",482,620,1102
2011,"73",496,642,1138
2011,"74",551,696,1247
2011,"75",575,739,1314
2011,"76",601,699,1300
2011,"77",681,757,1438
2011,"78",777,812,1589
2011,"79",751,817,1568
2011,"80",828,846,1674
2011,"81",832,838,1670
2011,"82",899,896,1795
2011,"83",964,890,1854
2011,"84",994,895,1889
2011,"85",1049,797,1846
2011,"86",1091,792,1883
2011,"87",1129,760,1889
2011,"88",1100,741,1841
2011,"89",1107,620,1727
2011,"90",970,520,1490
2011,"91",863,486,1349
2011,"92",786,372,1158
2011,"93",746,321,1067
2011,"94",672,242,914
2011,"95",564,161,725
2011,"96",466,139,605
2011,"97",339,103,442
2011,"98",279,62,341
2011,"99",207,39,246
2011,"100",117,25,142
2011,"101",96,10,106
2011,"102",40,8,48
2011,"103",27,4,31
2011,"104",20,5,25
2011,"105",10,1,11
2011,"106",3,2,5
2011,"107",2,1,3
2011,"108",0,0,0
2011,"109",0,0,0
2011,"110",0,0,0
2012,"0",98,118,216
2012,"1",6,9,15
2012,"2",2,7,9
2012,"3",2,4,6
2012,"4",1,2,3
2012,"5",0,2,2
2012,"6",5,1,6
2012,"7",2,3,5
2012,"8",1,4,5
2012,"9",1,2,3
2012,"10",3,0,3
2012,"11",5,2,7
2012,"12",2,1,3
2012,"13",2,3,5
2012,"14",2,6,8
2012,"15",6,3,9
2012,"16",7,5,12
2012,"17",5,12,17
2012,"18",6,21,27
2012,"19",6,18,24
2012,"20",8,26,34
2012,"21",10,18,28
2012,"22",7,19,26
2012,"23",12,13,25
2012,"24",6,18,24
2012,"25",1,20,21
2012,"26",6,30,36
2012,"27",5,15,20
2012,"28",14,16,30
2012,"29",5,20,25
2012,"30",6,21,27
2012,"31",9,17,26
2012,"32",16,28,44
2012,"33",17,26,43
2012,"34",14,25,39
2012,"35",15,30,45
2012,"36",22,34,56
2012,"37",18,47,65
2012,"38",17,49,66
2012,"39",24,53,77
2012,"40",34,63,97
2012,"41",33,56,89
2012,"42",43,68,111
2012,"43",45,78,123
2012,"44",60,103,163
2012,"45",73,111,184
2012,"46",75,122,197
2012,"47",63,102,165
2012,"48",68,126,194
2012,"49",101,146,247
2012,"50",102,170,272
2012,"51",104,167,271
2012,"52",124,200,324
2012,"53",132,232,364
2012,"54",141,256,397
2012,"55",150,273,423
2012,"56",179,282,461
2012,"57",177,290,467
2012,"58",203,287,490
2012,"59",205,356,561
2012,"60",210,344,554
2012,"61",269,408,677
2012,"62",286,464,750
2012,"63",313,516,829
2012,"64",375,523,898
2012,"65",402,571,973
2012,"66",393,570,963
2012,"67",375,566,941
2012,"68",377,540,917
2012,"69",367,540,907
2012,"70",411,560,971
2012,"71",391,622,1013
2012,"72",498,653,1151
2012,"73",549,743,1292
2012,"74",508,679,1187
2012,"75",566,716,1282
2012,"76",612,694,1306
2012,"77",622,710,1332
2012,"78",728,823,1551
2012,"79",801,772,1573
2012,"80",797,826,1623
2012,"81",812,873,1685
2012,"82",905,875,1780
2012,"83",930,825,1755
2012,"84",967,832,1799
2012,"85",1059,830,1889
2012,"86",1028,796,1824
2012,"87",1122,757,1879
2012,"88",1105,720,1825
2012,"89",1089,624,1713
2012,"90",1036,539,1575
2012,"91",882,447,1329
2012,"92",805,378,1183
2012,"93",735,296,1031
2012,"94",582,225,807
2012,"95",544,204,748
2012,"96",465,140,605
2012,"97",357,102,459
2012,"98",237,81,318
2012,"99",193,54,247
2012,"100",150,49,199
2012,"101",97,14,111
2012,"102",69,13,82
2012,"103",27,5,32
2012,"104",24,4,28
2012,"105",15,3,18
2012,"106",9,0,9
2012,"107",2,0,2
2012,"108",2,0,2
2012,"109",2,0,2
2012,"110",0,0,0
2013,"0",101,107,208
2013,"1",5,12,17
2013,"2",5,4,9
2013,"3",4,5,9
2013,"4",3,2,5
2013,"5",5,4,9
2013,"6",4,1,5
2013,"7",2,1,3
2013,"8",4,3,7
2013,"9",4,2,6
2013,"10",5,2,7
2013,"11",2,4,6
2013,"12",5,3,8
2013,"13",0,4,4
2013,"14",1,4,5
2013,"15",5,3,8
2013,"16",4,7,11
2013,"17",8,15,23
2013,"18",4,11,15
2013,"19",6,19,25
2013,"20",5,20,25
2013,"21",13,10,23
2013,"22",5,21,26
2013,"23",8,20,28
2013,"24",8,19,27
2013,"25",4,17,21
2013,"26",3,17,20
2013,"27",6,15,21
2013,"28",7,12,19
2013,"29",5,19,24
2013,"30",14,33,47
2013,"31",9,20,29
2013,"32",15,25,40
2013,"33",5,27,32
2013,"34",14,29,43
2013,"35",24,45,69
2013,"36",12,38,50
2013,"37",9,38,47
2013,"38",19,39,58
2013,"39",23,60,83
2013,"40",27,52,79
2013,"41",28,45,73
2013,"42",31,67,98
2013,"43",39,66,105
2013,"44",64,99,163
2013,"45",67,100,167
2013,"46",78,114,192
2013,"47",76,121,197
2013,"48",75,122,197
2013,"49",91,133,224
2013,"50",104,152,256
2013,"51",93,156,249
2013,"52",104,186,290
2013,"53",102,195,297
2013,"54",157,200,357
2013,"55",142,237,379
2013,"56",164,262,426
2013,"57",177,275,452
2013,"58",202,302,504
2013,"59",179,311,490
2013,"60",228,317,545
2013,"61",222,353,575
2013,"62",255,403,658
2013,"63",297,455,752
2013,"64",345,522,867
2013,"65",375,562,937
2013,"66",366,620,986
2013,"67",356,588,944
2013,"68",388,604,992
2013,"69",381,533,914
2013,"70",388,563,951
2013,"71",413,612,1025
2013,"72",470,626,1096
2013,"73",512,663,1175
2013,"74",518,628,1146
2013,"75",558,680,1238
2013,"76",630,766,1396
2013,"77",631,773,1404
2013,"78",640,750,1390
2013,"79",712,778,1490
2013,"80",764,721,1485
2013,"81",747,826,1573
2013,"82",842,786,1628
2013,"83",879,843,1722
2013,"84",936,802,1738
2013,"85",962,821,1783
2013,"86",995,778,1773
2013,"87",1032,731,1763
2013,"88",958,643,1601
2013,"89",1039,651,1690
2013,"90",985,561,1546
2013,"91",900,530,1430
2013,"92",849,388,1237
2013,"93",751,301,1052
2013,"94",656,242,898
2013,"95",517,180,697
2013,"96",474,131,605
2013,"97",370,107,477
2013,"98",252,67,319
2013,"99",197,33,230
2013,"100",146,29,175
2013,"101",105,20,125
2013,"102",61,9,70
2013,"103",47,5,52
2013,"104",17,5,22
2013,"105",13,0,13
2013,"106",4,1,5
2013,"107",6,0,6
2013,"108",1,0,1
2013,"109",2,0,2
2013,"110",0,0,0
2014,"0",95,102,197
2014,"1",8,3,11
2014,"2",9,7,16
2014,"3",1,1,2
2014,"4",2,6,8
2014,"5",1,1,2
2014,"6",2,6,8
2014,"7",1,3,4
2014,"8",0,1,1
2014,"9",2,8,10
2014,"10",0,1,1
2014,"11",2,3,5
2014,"12",3,1,4
2014,"13",3,3,6
2014,"14",2,3,5
2014,"15",5,5,10
2014,"16",2,11,13
2014,"17",4,4,8
2014,"18",5,16,21
2014,"19",3,14,17
2014,"20",6,17,23
2014,"21",8,17,25
2014,"22",3,13,16
2014,"23",4,18,22
2014,"24",6,21,27
2014,"25",4,18,22
2014,"26",6,12,18
2014,"27",8,11,19
2014,"28",10,15,25
2014,"29",10,19,29
2014,"30",10,16,26
2014,"31",13,17,30
2014,"32",19,17,36
2014,"33",8,19,27
2014,"34",10,23,33
2014,"35",15,29,44
2014,"36",13,38,51
2014,"37",14,41,55
2014,"38",20,27,47
2014,"39",19,47,66
2014,"40",22,54,76
2014,"41",27,58,85
2014,"42",39,57,96
2014,"43",38,52,90
2014,"44",53,81,134
2014,"45",43,97,140
2014,"46",56,97,153
2014,"47",80,102,182
2014,"48",90,131,221
2014,"49",81,147,228
2014,"50",83,154,237
2014,"51",100,138,238
2014,"52",117,171,288
2014,"53",120,201,321
2014,"54",142,206,348
2014,"55",151,233,384
2014,"56",175,275,450
2014,"57",178,282,460
2014,"58",165,286,451
2014,"59",198,298,496
2014,"60",213,319,532
2014,"61",208,370,578
2014,"62",262,386,648
2014,"63",247,413,660
2014,"64",333,443,776
2014,"65",376,543,919
2014,"66",390,629,1019
2014,"67",413,605,1018
2014,"68",420,607,1027
2014,"69",417,644,1061
2014,"70",429,608,1037
2014,"71",431,581,1012
2014,"72",423,624,1047
2014,"73",491,673,1164
2014,"74",531,638,1169
2014,"75",542,702,1244
2014,"76",564,741,1305
2014,"77",657,721,1378
2014,"78",659,762,1421
2014,"79",697,787,1484
2014,"80",778,789,1567
2014,"81",771,812,1583
2014,"82",913,813,1726
2014,"83",896,842,1738
2014,"84",942,808,1750
2014,"85",917,779,1696
2014,"86",933,774,1707
2014,"87",991,770,1761
2014,"88",1004,676,1680
2014,"89",917,584,1501
2014,"90",1026,548,1574
2014,"91",933,522,1455
2014,"92",899,396,1295
2014,"93",670,310,980
2014,"94",606,232,838
2014,"95",526,210,736
2014,"96",466,153,619
2014,"97",359,120,479
2014,"98",256,82,338
2014,"99",204,50,254
2014,"100",167,37,204
2014,"101",91,27,118
2014,"102",49,14,63
2014,"103",38,8,46
2014,"104",19,2,21
2014,"105",18,2,20
2014,"106",2,1,3
2014,"107",4,0,4
2014,"108",2,0,2
2014,"109",0,0,0
2014,"110",0,0,0
2015,"0",99,95,194
2015,"1",7,12,19
2015,"2",2,10,12
2015,"3",3,4,7
2015,"4",2,3,5
2015,"5",3,2,5
2015,"6",1,2,3
2015,"7",3,1,4
2015,"8",2,2,4
2015,"9",3,1,4
2015,"10",1,2,3
2015,"11",2,4,6
2015,"12",1,3,4
2015,"13",2,3,5
2015,"14",1,4,5
2015,"15",6,8,14
2015,"16",4,9,13
2015,"17",7,6,13
2015,"18",3,16,19
2015,"19",4,16,20
2015,"20",4,10,14
2015,"21",5,11,16
2015,"22",9,16,25
2015,"23",6,9,15
2015,"24",9,16,25
2015,"25",8,13,21
2015,"26",7,21,28
2015,"27",7,18,25
2015,"28",10,13,23
2015,"29",7,8,15
2015,"30",9,18,27
2015,"31",10,13,23
2015,"32",3,20,23
2015,"33",10,17,27
2015,"34",18,29,47
2015,"35",8,25,33
2015,"36",9,36,45
2015,"37",25,36,61
2015,"38",21,40,61
2015,"39",26,37,63
2015,"40",35,46,81
2015,"41",38,48,86
2015,"42",35,66,101
2015,"43",32,59,91
2015,"44",34,71,105
2015,"45",57,81,138
2015,"46",48,117,165
2015,"47",57,102,159
2015,"48",66,102,168
2015,"49",68,155,223
2015,"50",75,140,215
2015,"51",101,171,272
2015,"52",100,161,261
2015,"53",127,197,324
2015,"54",116,209,325
2015,"55",144,218,362
2015,"56",150,237,387
2015,"57",162,280,442
2015,"58",193,270,463
2015,"59",198,328,526
2015,"60",215,345,560
2015,"61",225,368,593
2015,"62",232,374,606
2015,"63",285,407,692
2015,"64",265,453,718
2015,"65",321,502,823
2015,"66",337,592,929
2015,"67",378,637,1015
2015,"68",440,640,1080
2015,"69",443,630,1073
2015,"70",428,682,1110
2015,"71",401,591,992
2015,"72",458,608,1066
2015,"73",464,672,1136
2015,"74",537,637,1174
2015,"75",535,671,1206
2015,"76",594,664,1258
2015,"77",597,739,1336
2015,"78",664,767,1431
2015,"79",692,761,1453
2015,"80",726,816,1542
2015,"81",803,797,1600
2015,"82",828,836,1664
2015,"83",849,878,1727
2015,"84",879,858,1737
2015,"85",911,858,1769
2015,"86",890,785,1675
2015,"87",1012,718,1730
2015,"88",1070,710,1780
2015,"89",1056,659,1715
2015,"90",975,554,1529
2015,"91",977,494,1471
2015,"92",902,498,1400
2015,"93",861,326,1187
2015,"94",649,229,878
2015,"95",558,199,757
2015,"96",427,155,582
2015,"97",383,114,497
2015,"98",278,77,355
2015,"99",213,51,264
2015,"100",146,38,184
2015,"101",103,28,131
2015,"102",57,10,67
2015,"103",47,7,54
2015,"104",21,1,22
2015,"105",13,6,19
2015,"106",6,1,7
2015,"107",3,0,3
2015,"108",0,1,1
2015,"109",2,0,2
2015,"110",0,0,0
2016,"0",95,134,229
2016,"1",5,8,13
2016,"2",4,3,7
2016,"3",3,4,7
2016,"4",2,2,4
2016,"5",1,4,5
2016,"6",1,0,1
2016,"7",1,2,3
2016,"8",2,0,2
2016,"9",0,3,3
2016,"10",1,1,2
2016,"11",2,3,5
2016,"12",2,5,7
2016,"13",2,4,6
2016,"14",3,0,3
2016,"15",2,1,3
2016,"16",4,8,12
2016,"17",6,7,13
2016,"18",4,11,15
2016,"19",4,14,18
2016,"20",7,12,19
2016,"21",9,14,23
2016,"22",8,15,23
2016,"23",10,15,25
2016,"24",6,15,21
2016,"25",4,13,17
2016,"26",4,17,21
2016,"27",4,16,20
2016,"28",8,26,34
2016,"29",9,17,26
2016,"30",14,24,38
2016,"31",9,23,32
2016,"32",10,17,27
2016,"33",16,20,36
2016,"34",9,31,40
2016,"35",11,30,41
2016,"36",12,35,47
2016,"37",18,30,48
2016,"38",20,32,52
2016,"39",32,42,74
2016,"40",22,50,72
2016,"41",35,38,73
2016,"42",30,58,88
2016,"43",31,61,92
2016,"44",39,77,116
2016,"45",47,81,128
2016,"46",36,100,136
2016,"47",57,108,165
2016,"48",91,99,190
2016,"49",87,126,213
2016,"50",76,147,223
2016,"51",93,147,240
2016,"52",94,158,252
2016,"53",121,187,308
2016,"54",125,193,318
2016,"55",138,209,347
2016,"56",133,252,385
2016,"57",149,250,399
2016,"58",154,288,442
2016,"59",182,280,462
2016,"60",181,317,498
2016,"61",229,366,595
2016,"62",273,389,662
2016,"63",275,410,685
2016,"64",286,451,737
2016,"65",309,458,767
2016,"66",358,523,881
2016,"67",390,589,979
2016,"68",474,685,1159
2016,"69",441,670,1111
2016,"70",463,734,1197
2016,"71",468,626,1094
2016,"72",416,628,1044
2016,"73",481,643,1124
2016,"74",488,678,1166
2016,"75",543,692,1235
2016,"76",583,662,1245
2016,"77",625,763,1388
2016,"78",631,726,1357
2016,"79",676,755,1431
2016,"80",695,736,1431
2016,"81",725,761,1486
2016,"82",785,781,1566
2016,"83",844,834,1678
2016,"84",850,752,1602
2016,"85",830,777,1607
2016,"86",883,772,1655
2016,"87",945,746,1691
2016,"88",960,715,1675
2016,"89",984,696,1680
2016,"90",925,554,1479
2016,"91",957,474,1431
2016,"92",869,434,1303
2016,"93",846,384,1230
2016,"94",677,284,961
2016,"95",511,182,693
2016,"96",445,162,607
2016,"97",344,122,466
2016,"98",269,66,335
2016,"99",204,52,256
2016,"100",137,33,170
2016,"101",109,20,129
2016,"102",73,12,85
2016,"103",34,7,41
2016,"104",20,1,21
2016,"105",22,4,26
2016,"106",2,1,3
2016,"107",3,0,3
2016,"108",3,0,3
2016,"109",0,0,0
2016,"110",1,0,1
2017,"0",100,116,216
2017,"1",2,2,4
2017,"2",4,1,5
2017,"3",1,2,3
2017,"4",3,5,8
2017,"5",3,4,7
2017,"6",2,4,6
2017,"7",1,1,2
2017,"8",4,2,6
2017,"9",1,2,3
2017,"10",1,2,3
2017,"11",3,5,8
2017,"12",1,2,3
2017,"13",2,4,6
2017,"14",5,0,5
2017,"15",6,6,12
2017,"16",5,5,10
2017,"17",2,4,6
2017,"18",2,9,11
2017,"19",6,14,20
2017,"20",7,14,21
2017,"21",2,23,25
2017,"22",6,14,20
2017,"23",6,12,18
2017,"24",7,27,34
2017,"25",3,19,22
2017,"26",8,10,18
2017,"27",6,18,24
2017,"28",6,20,26
2017,"29",7,18,25
2017,"30",10,16,26
2017,"31",8,14,22
2017,"32",14,15,29
2017,"33",5,20,25
2017,"34",14,17,31
2017,"35",12,24,36
2017,"36",19,30,49
2017,"37",15,27,42
2017,"38",12,23,35
2017,"39",19,41,60
2017,"40",26,53,79
2017,"41",27,51,78
2017,"42",33,38,71
2017,"43",40,59,99
2017,"44",39,64,103
2017,"45",33,79,112
2017,"46",40,84,124
2017,"47",59,100,159
2017,"48",84,113,197
2017,"49",77,127,204
2017,"50",100,143,243
2017,"51",89,190,279
2017,"52",88,152,240
2017,"53",101,179,280
2017,"54",136,195,331
2017,"55",152,190,342
2017,"56",144,228,372
2017,"57",141,228,369
2017,"58",178,286,464
2017,"59",184,282,466
2017,"60",212,360,572
2017,"61",225,349,574
2017,"62",269,386,655
2017,"63",242,377,619
2017,"64",280,428,708
2017,"65",326,455,781
2017,"66",342,495,837
2017,"67",357,550,907
2017,"68",385,622,1007
2017,"69",464,678,1142
2017,"70",491,702,1193
2017,"71",496,765,1261
2017,"72",524,675,1199
2017,"73",528,704,1232
2017,"74",475,713,1188
2017,"75",493,653,1146
2017,"76",540,716,1256
2017,"77",630,769,1399
2017,"78",619,768,1387
2017,"79",683,807,1490
2017,"80",763,774,1537
2017,"81",744,847,1591
2017,"82",787,764,1551
2017,"83",883,821,1704
2017,"84",862,814,1676
2017,"85",859,820,1679
2017,"86",940,819,1759
2017,"87",958,741,1699
2017,"88",966,744,1710
2017,"89",965,717,1682
2017,"90",976,575,1551
2017,"91",950,545,1495
2017,"92",891,479,1370
2017,"93",873,401,1274
2017,"94",781,282,1063
2017,"95",627,248,875
2017,"96",449,182,631
2017,"97",357,109,466
2017,"98",310,67,377
2017,"99",234,51,285
2017,"100",148,28,176
2017,"101",110,18,128
2017,"102",63,9,72
2017,"103",37,14,51
2017,"104",27,6,33
2017,"105",11,2,13
2017,"106",3,1,4
2017,"107",3,0,3
2017,"108",2,0,2
2017,"109",0,0,0
2017,"110",1,0,1
2018,"0",80,114,194
2018,"1",9,11,20
2018,"2",2,3,5
2018,"3",1,4,5
2018,"4",1,3,4
2018,"5",3,3,6
2018,"6",4,4,8
2018,"7",1,0,1
2018,"8",2,4,6
2018,"9",6,2,8
2018,"10",2,4,6
2018,"11",1,0,1
2018,"12",1,0,1
2018,"13",1,3,4
2018,"14",3,4,7
2018,"15",3,1,4
2018,"16",5,8,13
2018,"17",7,3,10
2018,"18",6,9,15
2018,"19",9,7,16
2018,"20",10,16,26
2018,"21",11,17,28
2018,"22",9,9,18
2018,"23",10,26,36
2018,"24",9,20,29
2018,"25",10,22,32
2018,"26",8,23,31
2018,"27",8,19,27
2018,"28",9,15,24
2018,"29",11,18,29
2018,"30",4,20,24
2018,"31",12,20,32
2018,"32",14,23,37
2018,"33",12,18,30
2018,"34",8,18,26
2018,"35",11,28,39
2018,"36",19,29,48
2018,"37",15,41,56
2018,"38",17,25,42
2018,"39",22,31,53
2018,"40",24,50,74
2018,"41",21,44,65
2018,"42",27,50,77
2018,"43",36,46,82
2018,"44",38,76,114
2018,"45",41,66,107
2018,"46",46,82,128
2018,"47",55,107,162
2018,"48",74,99,173
2018,"49",64,117,181
2018,"50",87,166,253
2018,"51",95,141,236
2018,"52",122,135,257
2018,"53",97,148,245
2018,"54",128,187,315
2018,"55",132,216,348
2018,"56",127,241,368
2018,"57",154,288,442
2018,"58",171,263,434
2018,"59",199,282,481
2018,"60",212,336,548
2018,"61",221,336,557
2018,"62",245,333,578
2018,"63",291,410,701
2018,"64",272,448,720
2018,"65",304,464,768
2018,"66",306,500,806
2018,"67",367,541,908
2018,"68",390,612,1002
2018,"69",462,628,1090
2018,"70",492,721,1213
2018,"71",508,771,1279
2018,"72",530,764,1294
2018,"73",538,720,1258
2018,"74",541,689,1230
2018,"75",546,739,1285
2018,"76",570,706,1276
2018,"77",604,723,1327
2018,"78",701,791,1492
2018,"79",691,786,1477
2018,"80",719,816,1535
2018,"81",742,850,1592
2018,"82",798,834,1632
2018,"83",841,785,1626
2018,"84",899,810,1709
2018,"85",885,772,1657
2018,"86",906,783,1689
2018,"87",980,798,1778
2018,"88",968,756,1724
2018,"89",955,663,1618
2018,"90",1010,609,1619
2018,"91",924,554,1478
2018,"92",861,474,1335
2018,"93",771,371,1142
2018,"94",729,325,1054
2018,"95",642,249,891
2018,"96",542,174,716
2018,"97",384,129,513
2018,"98",270,75,345
2018,"99",233,60,293
2018,"100",159,27,186
2018,"101",93,21,114
2018,"102",82,15,97
2018,"103",56,6,62
2018,"104",26,5,31
2018,"105",10,3,13
2018,"106",10,2,12
2018,"107",4,2,6
2018,"108",2,0,2
2018,"109",0,1,1
2018,"110",2,0,2
2019,"0",98,133,231
2019,"1",3,11,14
2019,"2",4,3,7
2019,"3",4,6,10
2019,"4",2,3,5
2019,"5",1,1,2
2019,"6",1,2,3
2019,"7",2,3,5
2019,"8",2,2,4
2019,"9",0,1,1
2019,"10",1,2,3
2019,"11",2,3,5
2019,"12",1,3,4
2019,"13",0,4,4
2019,"14",2,2,4
2019,"15",4,9,13
2019,"16",4,8,12
2019,"17",3,6,9
2019,"18",7,13,20
2019,"19",7,10,17
2019,"20",3,14,17
2019,"21",7,17,24
2019,"22",6,22,28
2019,"23",7,19,26
2019,"24",4,20,24
2019,"25",6,16,22
2019,"26",8,16,24
2019,"27",9,14,23
2019,"28",7,17,24
2019,"29",10,25,35
2019,"30",10,22,32
2019,"31",6,16,22
2019,"32",3,20,23
2019,"33",14,19,33
2019,"34",6,24,30
2019,"35",9,22,31
2019,"36",11,22,33
2019,"37",21,16,37
2019,"38",23,30,53
2019,"39",21,43,64
2019,"40",26,29,55
2019,"41",22,49,71
2019,"42",28,49,77
2019,"43",30,51,81
2019,"44",38,48,86
2019,"45",48,66,114
2019,"46",41,83,124
2019,"47",46,79,125
2019,"48",56,107,163
2019,"49",67,118,185
2019,"50",72,101,173
2019,"51",109,152,261
2019,"52",99,171,270
2019,"53",116,159,275
2019,"54",113,202,315
2019,"55",126,204,330
2019,"56",119,215,334
2019,"57",164,248,412
2019,"58",148,258,406
2019,"59",164,269,433
2019,"60",164,303,467
2019,"61",227,347,574
2019,"62",226,365,591
2019,"63",240,383,623
2019,"64",250,412,662
2019,"65",282,420,702
2019,"66",298,475,773
2019,"67",329,490,819
2019,"68",343,531,874
2019,"69",414,641,1055
2019,"70",491,736,1227
2019,"71",569,761,1330
2019,"72",531,812,1343
2019,"73",579,802,1381
2019,"74",538,809,1347
2019,"75",584,763,1347
2019,"76",573,720,1293
2019,"77",607,805,1412
2019,"78",632,784,1416
2019,"79",726,799,1525
2019,"80",704,864,1568
2019,"81",776,872,1648
2019,"82",842,849,1691
2019,"83",848,897,1745
2019,"84",883,806,1689
2019,"85",929,826,1755
2019,"86",934,800,1734
2019,"87",939,826,1765
2019,"88",928,772,1700
2019,"89",1008,635,1643
2019,"90",965,646,1611
2019,"91",945,578,1523
2019,"92",914,515,1429
2019,"93",874,429,1303
2019,"94",697,299,996
2019,"95",642,231,873
2019,"96",574,202,776
2019,"97",393,139,532
2019,"98",303,89,392
2019,"99",223,46,269
2019,"100",176,42,218
2019,"101",148,22,170
2019,"102",65,14,79
2019,"103",43,10,53
2019,"104",30,4,34
2019,"105",16,1,17
2019,"106",10,1,11
2019,"107",5,0,5
2019,"108",1,0,1
2019,"109",1,0,1
2019,"110",1,0,1
2020,"0",96,130,226
2020,"1",7,6,13
2020,"2",3,8,11
2020,"3",1,0,1
2020,"4",0,3,3
2020,"5",1,3,4
2020,"6",3,1,4
2020,"7",3,0,3
2020,"8",1,5,6
2020,"9",1,3,4
2020,"10",0,4,4
2020,"11",1,2,3
2020,"12",1,1,2
2020,"13",2,1,3
2020,"14",2,5,7
2020,"15",3,8,11
2020,"16",3,11,14
2020,"17",3,8,11
2020,"18",3,15,18
2020,"19",8,15,23
2020,"20",5,16,21
2020,"21",3,10,13
2020,"22",6,8,14
2020,"23",3,15,18
2020,"24",2,11,13
2020,"25",6,19,25
2020,"26",6,24,30
2020,"27",5,18,23
2020,"28",10,19,29
2020,"29",7,16,23
2020,"30",10,18,28
2020,"31",14,22,36
2020,"32",7,24,31
2020,"33",18,23,41
2020,"34",12,27,39
2020,"35",12,28,40
2020,"36",15,23,38
2020,"37",17,26,43
2020,"38",23,28,51
2020,"39",25,31,56
2020,"40",33,40,73
2020,"41",30,42,72
2020,"42",31,46,77
2020,"43",28,56,84
2020,"44",33,58,91
2020,"45",38,61,99
2020,"46",46,65,111
2020,"47",54,87,141
2020,"48",50,100,150
2020,"49",56,92,148
2020,"50",79,136,215
2020,"51",72,137,209
2020,"52",107,155,262
2020,"53",102,173,275
2020,"54",122,189,311
2020,"55",147,204,351
2020,"56",138,205,343
2020,"57",146,250,396
2020,"58",170,258,428
2020,"59",178,302,480
2020,"60",203,296,499
2020,"61",215,321,536
2020,"62",221,388,609
2020,"63",240,389,629
2020,"64",247,401,648
2020,"65",317,428,745
2020,"66",343,456,799
2020,"67",354,499,853
2020,"68",380,595,975
2020,"69",371,631,1002
2020,"70",443,711,1154
2020,"71",518,707,1225
2020,"72",574,733,1307
2020,"73",625,874,1499
2020,"74",618,916,1534
2020,"75",626,876,1502
2020,"76",649,839,1488
2020,"77",639,803,1442
2020,"78",698,831,1529
2020,"79",737,854,1591
2020,"80",745,901,1646
2020,"81",836,898,1734
2020,"82",865,948,1813
2020,"83",896,899,1795
2020,"84",840,935,1775
2020,"85",870,814,1684
2020,"86",945,871,1816
2020,"87",1002,844,1846
2020,"88",988,803,1791
2020,"89",992,793,1785
2020,"90",1063,688,1751
2020,"91",966,600,1566
2020,"92",910,490,1400
2020,"93",820,446,1266
2020,"94",782,317,1099
2020,"95",631,253,884
2020,"96",531,205,736
2020,"97",488,169,657
2020,"98",353,118,471
2020,"99",231,74,305
2020,"100",162,34,196
2020,"101",130,17,147
2020,"102",79,18,97
2020,"103",41,6,47
2020,"104",23,6,29
2020,"105",15,4,19
2020,"106",5,2,7
2020,"107",3,0,3
2020,"108",2,0,2
2020,"109",0,0,0
2020,"110",0,0,0
2021,"0",74,107,181
2021,"1",5,5,10
2021,"2",2,5,7
2021,"3",2,1,3
2021,"4",3,4,7
2021,"5",4,3,7
2021,"6",1,1,2
2021,"7",3,3,6
2021,"8",2,0,2
2021,"9",2,2,4
2021,"10",1,4,5
2021,"11",1,3,4
2021,"12",3,2,5
2021,"13",3,2,5
2021,"14",2,5,7
2021,"15",8,2,10
2021,"16",1,8,9
2021,"17",3,12,15
2021,"18",3,13,16
2021,"19",7,16,23
2021,"20",6,13,19
2021,"21",5,19,24
2021,"22",6,9,15
2021,"23",6,25,31
